Track ID,Current Lap Time,Current Lap Distance,Speed,Throttle,Brake,Gear,RPM
0,20900,1399.858642578125,54,0.1067962646484375,1.52587890625e-05,2,4886
0,21117,1405.09228515625,54,0.127838134765625,1.52587890625e-05,2,4907
0,21334,1410.6641845703125,55,0.1614990234375,1.52587890625e-05,2,5048
0,21450,1412.9527587890625,56,0.1614990234375,1.52587890625e-05,2,5100
0,21500,1413.8526611328125,56,0.167816162109375,1.52587890625e-05,2,5114
0,21567,1414.9986572265625,57,0.167816162109375,1.52587890625e-05,2,5155
0,21617,1415.829345703125,57,0.167816162109375,1.52587890625e-05,2,5166
0,21684,1416.9129638671875,57,0.167816162109375,1.52587890625e-05,2,5211
0,22018,1422.0887451171875,59,0.17938232421875,1.52587890625e-05,2,5379
0,22218,1425.190673828125,61,0.22357177734375,1.52587890625e-05,2,5565
0,22285,1426.278564453125,62,0.241455078125,1.52587890625e-05,2,5621
0,22335,1427.11572265625,62,0.247772216796875,1.52587890625e-05,2,5673
0,22401,1428.25341796875,63,0.261444091796875,1.52587890625e-05,2,5762
0,22451,1429.119140625,64,0.27197265625,1.52587890625e-05,2,5831
0,22501,1430.0018310546875,65,0.279327392578125,1.52587890625e-05,2,5886
0,22618,1432.1112060546875,67,0.31195068359375,1.52587890625e-05,2,6110
0,22685,1433.3505859375,68,0.32562255859375,1.52587890625e-05,2,6199
0,22735,1434.2979736328125,69,0.3382415771484375,1.52587890625e-05,2,6276
0,22902,1437.5560302734375,72,0.363494873046875,1.52587890625e-05,2,6606
0,23069,1440.985107421875,76,0.4013671875,1.52587890625e-05,2,6955
0,23119,1442.05078125,77,0.41400146484375,1.52587890625e-05,2,7086
0,23402,1448.429443359375,85,0.5044708251953125,1.52587890625e-05,2,7893
0,23552,1452.08447265625,90,0.5381317138671875,1.52587890625e-05,2,8372
0,23602,1453.348388671875,92,0.5444488525390625,1.52587890625e-05,2,8493
0,23719,1456.397216796875,96,0.5697021484375,1.52587890625e-05,2,8946
0,23836,1459.5872802734375,98,0.5760040283203125,1.52587890625e-05,2,9058
0,23886,1460.9970703125,101,0.5823211669921875,1.52587890625e-05,2,9324
0,23936,1462.4312744140625,102,0.5823211669921875,1.52587890625e-05,2,9496
0,24270,1472.7088623046875,118,0.64544677734375,1.52587890625e-05,2,10858
0,24336,1474.9140625,120,0.6580657958984375,1.52587890625e-05,2,11110
0,24387,1476.60107421875,122,0.6643829345703125,1.52587890625e-05,2,11282
0,24437,1478.315185546875,129,0.705413818359375,1.52587890625e-05,2,11869
